ID;Instalacao LOCALIZACAO;Projeto LOCALIZACAO;NOME;MODELO;SERIAL;TAG;DATA DE ENTRADA;FABRICANTE;TIPO;DESCRICAO;Criptografado;Endereco hsWNet;Porcentagem Jiga;RSSI medio (dB);Resultado jiga;Status;ULTIMO INVENTARIO
5607768;-;-;83887013;White Knight;83887013;;09/01/2020;nexxto;Gateway; - ;Nao;83887013;75.0;-21.08;APROVADO;Em estoque;-
9195906;-;-;83887975;White Knight;83887975;;04/05/2021;nexxto;Gateway; - ;Nao;83887975;61.0;-24.229508196721312;APROVADO;Em estoque;-
5607751;-;-;83887023;White Knight;83887023;;09/01/2020;nexxto;Gateway; - ;Nao;83887023;75.0;-23.266666666666666;APROVADO;Em estoque;-
9138584;-;-;83887816;White Knight;83887816;;29/04/2021;nexxto;Gateway; - ;Nao;83887816;50.0;-25.34;APROVADO;Em estoque;-
6902140;-;-;83887463;White Knight;83887463;;07/07/2020;nexxto;Gateway;Roque instalation;Nao;83887463;61.0;-18.80327868852459;APROVADO;Em estoque;-
5607759;-;-;83887034;White Knight;83887034;;09/01/2020;nexxto;Gateway; - ;Nao;83887034;76.0;-26.19736842105263;APROVADO;Em estoque;-
6902131;-;-;83887464;White Knight;83887464;;07/07/2020;nexxto;Gateway; - ;Nao;83887464;73.0;-49.64383561643836;APROVADO;Em estoque;-
7287153;CON - Sao Francisco;-;83887535;White Knight;83887535;;01/09/2020;nexxto;Gateway; - ;Nao;83887535;44.0;-31.386363636363637;APROVADO;Em estoque;-
4198752;-;-;83886856;White Knight;83886856;;05/06/2019;nexxto;Gateway; - ;Nao;83886856;51.0;-30.254901960784313;APROVADO;Em estoque;-
8737189;BP Mirante;BP - A Beneficencia Portuguesa;83887784;White Knight;83887784;;03/03/2021;nexxto;Gateway; - ;Nao;83887784;72.0;-40.791666666666664;APROVADO;Em estoque;-
6697284;-;-;83887271;White Knight;83887271;;09/06/2020;nexxto;Gateway; - ;Nao;83887271;73.0;-20.643835616438356;APROVADO;Em estoque;-
6902093;ONC09 SP - CPO FL;Projeto Oncoclinicas;83887469;White Knight;83887469;;07/07/2020;nexxto;Gateway; - ;Nao;83887469;68.0;-17.11764705882353;APROVADO;Em estoque;-
5607795;-;-;83887187;White Knight;83887187;;09/01/2020;nexxto;Gateway; - ;Nao;83887187;68.0;-23.647058823529413;APROVADO;Em estoque;-
5607805;-;-;83887185;White Knight;83887185;;09/01/2020;nexxto;Gateway; - ;Nao;83887185;64.0;-30.671875;APROVADO;Em estoque;-
4198761;Banco de Sangue Paulista (H Hemo);-;83886855;White Knight;83886855;;05/06/2019;nexxto;Gateway; - ;Nao;83886855;54.0;-44.27777777777778;APROVADO;Em estoque;-
6697293;-;-;83887388;White Knight;83887388;;09/06/2020;nexxto;Gateway; - ;Nao;83887388;63.0;-22.857142857142858;APROVADO;Em estoque;-
9195943;ONC50 - CEBROM Bueno;Projeto Oncoclinicas;83887966;White Knight;83887966;;04/05/2021;nexxto;Gateway; - ;Nao;83887966;63.0;-21.88888888888889;APROVADO;Em estoque;-
6902084;ONC23 DF - Alianca Ltda;Projeto Oncoclinicas;83887466;White Knight;83887466;;07/07/2020;nexxto;Gateway; - ;Nao;83887466;56.99999999999999;-19.912280701754387;APROVADO;Em estoque;-
6697302;-;-;83887384;White Knight;83887384;;09/06/2020;nexxto;Gateway; - ;Nao;83887384;63.0;-22.047619047619047;APROVADO;Em estoque;-
7287135;-;-;83887514;White Knight;83887514;;01/09/2020;nexxto;Gateway; - ;Nao;83887514;42.0;-34.904761904761905;APROVADO;Em estoque;-
4198770;-;-;83886839;White Knight;83886839;;05/06/2019;nexxto;Gateway; - ;Nao;83886839;57.99999999999999;-38.03448275862069;APROVADO;Em estoque;-
2134291;Hirota - Morumbi;-;83886750;White Knight;83886750;;03/04/2018;nexxto;Gateway; - ;Nao;83886750;39.0;-35.02564102564103;APROVADO;Em estoque;-
5607777;-;-;83887031;White Knight;83887031;;09/01/2020;nexxto;Gateway; - ;Nao;83887031;64.0;-32.265625;APROVADO;Em estoque;-
7287126;ONC25 RJ - CEON;Projeto Oncoclinicas;83887541;White Knight;83887541;;01/09/2020;nexxto;Gateway; - ;Nao;83887541;47.0;-31.893617021276597;APROVADO;Em estoque;-
4198779;Eye Clinic (Av. Republica do Libano);-;83886848;White Knight;83886848;;05/06/2019;nexxto;Gateway; - ;Nao;83886848;50.0;-49.28;APROVADO;Em estoque;-
6902103;ONC07 MG - Radiocare;Projeto Oncoclinicas;83887458;White Knight;83887458;;07/07/2020;nexxto;Gateway; - ;Nao;83887458;50.0;-31.4;APROVADO;Em estoque;-
5607786;-;-;83887130;White Knight;83887130;;09/01/2020;nexxto;Gateway; - ;Nao;83887130;41.0;-41.58536585365854;APROVADO;Em estoque;-
11571599;-;-;83888098;White Knight;83888098;;19/01/2022;nexxto;Gateway; - ;Nao;83888098;67.0;-34.80597014925373;APROVADO;Em estoque;-
6902057;-;-;83887467;White Knight;83887467;;07/07/2020;nexxto;Gateway; - ;Nao;83887467;55.00000000000001;-40.127272727272725;APROVADO;Em estoque;-
4198657;-;-;83886890;White Knight;83886890;;05/06/2019;nexxto;Gateway; - ;Nao;83886890;61.0;-30.18032786885246;APROVADO;Em estoque;-
11571704;-;-;83888168;White Knight;83888168;;19/01/2022;nexxto;Gateway; - ;Nao;83888168;64.0;-34.546875;APROVADO;Em estoque;-
4198666;-;-;83886850;White Knight;83886850;;05/06/2019;nexxto;Gateway; - ;Nao;83886850;39.0;-34.35897435897436;APROVADO;Em estoque;-
5607706;-;-;83887186;White Knight;83887186;;09/01/2020;nexxto;Gateway; - ;Nao;83887186;61.0;-32.278688524590166;APROVADO;Em estoque;-
6902075;ONC15 PR - IHOC;Projeto Oncoclinicas;83887462;White Knight;83887462;;07/07/2020;nexxto;Gateway; - ;Nao;83887462;65.0;-17.96923076923077;APROVADO;Em estoque;-
4198675;HON - Icarai;-;83886840;White Knight;83886840;;05/06/2019;nexxto;Gateway; - ;Nao;83886840;43.0;-32.74418604651163;APROVADO;Em estoque;-
9138648;-;-;83887813;White Knight;83887813;;29/04/2021;nexxto;Gateway; - ;Nao;83887813;54.0;-25.22222222222222;APROVADO;Em estoque;-
6902066;-;-;83887475;White Knight;83887475;;07/07/2020;nexxto;Gateway; - ;Nao;83887475;57.99999999999999;-21.0;APROVADO;Em estoque;-
2134396;Hirota - Morumbi;-;83886518;White Knight;83886518;;03/04/2018;nexxto;Gateway; - ;Nao;83886518;44.0;-45.34090909090909;APROVADO;Em estoque;-
4198684;Eye Clinic (Av. Republica do Libano);-;83886830;White Knight;83886830;;05/06/2019;nexxto;Gateway; - ;Nao;83886830;47.0;-17.0;APROVADO;Em estoque;-
5607733;-;-;83887024;White Knight;83887024;;09/01/2020;nexxto;Gateway; - ;Nao;83887024;55.00000000000001;-22.163636363636364;APROVADO;Em estoque;-
9196015;-;-;83887955;White Knight;83887955;;04/05/2021;nexxto;Gateway; - ;Nao;83887955;66.0;-24.227272727272727;APROVADO;Em estoque;-
4198693;Unimed Vale dos Sinos;-;83886852;White Knight;83886852;;05/06/2019;nexxto;Gateway; - ;Nao;83886852;43.0;-48.53488372093023;APROVADO;Em estoque;-
5607742;ONC54 - IRA LAB;Projeto Oncoclinicas;83887015;White Knight;83887015;;09/01/2020;nexxto;Gateway; - ;Nao;83887015;59.0;-39.813559322033896;APROVADO;Em estoque;-
332136;ONC31 RJ - RT Portugal;Projeto Oncoclinicas;83886527;White Knight;83886527;;28/08/2017;nexxto;Gateway; - ;Nao;83886527;47.0;-25.0;APROVADO;Em estoque;-
11571679;-;-;83888056;White Knight;83888056;;19/01/2022;nexxto;Gateway; - ;Nao;83888056;64.0;-26.8125;APROVADO;Em estoque;-
8737258;Hospital Regional Vale do Paraiba ;-;83887802;White Knight;83887802;;03/03/2021;nexxto;Gateway;Farmacia Central--;Nao;83887802;69.0;-33.82608695652174;APROVADO;Em estoque;-
5607715;-;-;83887188;White Knight;83887188;;09/01/2020;nexxto;Gateway; - ;Nao;83887188;56.99999999999999;-34.91228070175438;APROVADO;Em estoque;-
5607724;-;-;83887083;White Knight;83887083;;09/01/2020;nexxto;Gateway; - ;Nao;83887083;56.99999999999999;-37.59649122807018;APROVADO;Em estoque;-
7238127;BP Paulista;BP - A Beneficencia Portuguesa;83887693;White Knight;83887693;;27/08/2020;nexxto;Gateway;sala 01 - unitarizacao;Nao;83887693;41.0;-29.146341463414632;APROVADO;Em estoque;-
9138440;-;-;83887901;White Knight;83887901;;29/04/2021;nexxto;Gateway; - ;Nao;83887901;54.0;-38.24074074074074;APROVADO;Em estoque;-
7238118;-;-;83887690;White Knight;83887690;;27/08/2020;nexxto;Gateway; - ;Nao;83887690;43.0;-29.232558139534884;APROVADO;Em estoque;-
9457945;ONC54 - IRA LAB;Projeto Oncoclinicas;83888027;White Knight;83888027;;07/06/2021;nexxto;Gateway; - ;Nao;83888027;60.0;-32.983333333333334;APROVADO;Em estoque;-
9457921;-;-;83888051;White Knight;83888051;;07/06/2021;nexxto;Gateway; - ;Nao;83888051;64.0;-35.1875;APROVADO;Em estoque;-
7287247;ONC42 PB - CPO PB;Projeto Oncoclinicas;83887515;White Knight;83887515;;01/09/2020;nexxto;Gateway;setado IP fixo em 24/03--IP:10.83.0.40-MASK:255.255.255.0-GATEWAY: 10.83.0.254;Nao;83887515;40.0;-32.9;APROVADO;Em estoque;-
9457969;-;-;83888024;White Knight;83888024;;07/06/2021;nexxto;Gateway; - ;Nao;83888024;66.0;-32.42424242424242;APROVADO;Em estoque;-
7238092;-;-;83887678;White Knight;83887678;;27/08/2020;nexxto;Gateway; - ;Nao;83887678;50.0;-30.48;APROVADO;Em estoque;-
9195818;-;-;83887949;White Knight;83887949;;04/05/2021;nexxto;Gateway; - ;Nao;83887949;62.0;-28.580645161290324;APROVADO;Em estoque;-
5607922;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887045;White Knight;83887045;;09/01/2020;nexxto;Gateway;Equipamento localizado no Shaft de TI, dentro da regiao de Enfermagem do stgor de internacao, bloco E, 7o andar;Nao;83887045;61.0;-25.672131147540984;APROVADO;Em estoque;-
7287238;-;-;83887548;White Knight;83887548;;01/09/2020;nexxto;Gateway; - ;Nao;83887548;44.0;-32.36363636363637;APROVADO;Em estoque;-
6902211;-;-;83887455;White Knight;83887455;;07/07/2020;nexxto;Gateway; - ;Nao;83887455;54.0;-20.0;APROVADO;Em estoque;-
9457978;-;-;83888030;White Knight;83888030;;07/06/2021;nexxto;Gateway; - ;Nao;83888030;56.99999999999999;-36.92982456140351;APROVADO;Em estoque;-
7426525;-;-;83887630;White Knight;83887630;;18/09/2020;nexxto;Gateway; - ;Nao;83887630;45.0;-24.866666666666667;APROVADO;Em estoque;-
7238083;ONC24 DF - Alianca Gama;Projeto Oncoclinicas;83887669;White Knight;83887669;;27/08/2020;nexxto;Gateway; - ;Nao;83887669;44.0;-30.545454545454547;APROVADO;Em estoque;-
5607931;-;-;83887036;White Knight;83887036;;09/01/2020;nexxto;Gateway; - ;Nao;83887036;57.99999999999999;-28.20689655172414;APROVADO;Em estoque;-
6902233;ONC15 PR - IHOC;Projeto Oncoclinicas;83887482;White Knight;83887482;;07/07/2020;nexxto;Gateway; - ;Nao;83887482;60.0;-19.65;APROVADO;Em estoque;-
7238109;-;-;83887608;White Knight;83887608;;27/08/2020;nexxto;Gateway; - ;Nao;83887608;54.0;-39.666666666666664;APROVADO;Em estoque;-
5607904;-;-;83887048;White Knight;83887048;;09/01/2020;nexxto;Gateway; - ;Nao;83887048;49.0;-31.428571428571427;APROVADO;Em estoque;-
7238101;ONC32 RJ - CTO Ipanema;Projeto Oncoclinicas;83887691;White Knight;83887691;;27/08/2020;nexxto;Gateway; - ;Nao;83887691;47.0;-31.78723404255319;APROVADO;Em estoque;-
5607913;-;-;83887017;White Knight;83887017;;09/01/2020;nexxto;Gateway; - ;Nao;83887017;60.0;-26.316666666666666;APROVADO;Em estoque;-
45502;HON - Icarai;-;83886526;White Knight;83886526;;05/04/2017;nexxto;Gateway; - ;Nao;83886526;44.0;-25.5;APROVADO;Em estoque;-
4198788;Madrecor;-;83886836;White Knight;83886836;;05/06/2019;nexxto;Gateway; - ;Nao;83886836;47.0;-35.808510638297875;APROVADO;Em estoque;-
6902191;-;-;83887479;White Knight;83887479;;07/07/2020;nexxto;Gateway; - ;Nao;83887479;67.0;-38.343283582089555;APROVADO;Em estoque;-
6902176;ONC18 DF - OncoVida;Projeto Oncoclinicas;83887483;White Knight;83887483;;07/07/2020;nexxto;Gateway; - ;Nao;83887483;61.0;-21.0;APROVADO;Em estoque;-
5607832;-;-;83887016;White Knight;83887016;;09/01/2020;nexxto;Gateway; - ;Nao;83887016;66.0;-33.5;APROVADO;Em estoque;-
9195843;VT05 - HUB (Unimed Betim);-;83887984;White Knight;83887984;;04/05/2021;nexxto;Gateway; - ;Nao;83887984;52.0;-31.634615384615383;APROVADO;Em estoque;-
7287229;ONC36 BA - NOB Ondina;Projeto Oncoclinicas;83887521;White Knight;83887521;;01/09/2020;nexxto;Gateway; - ;Nao;83887521;44.0;-28.113636363636363;APROVADO;Em estoque;-
5607814;-;-;83887080;White Knight;83887080;;09/01/2020;nexxto;Gateway; - ;Nao;83887080;57.99999999999999;-37.08620689655172;APROVADO;Em estoque;-
332241;CTA ;-;83886564;White Knight;83886564;;29/08/2017;nexxto;Gateway; - ;Nao;83886564;48.0;-43.0625;APROVADO;Em estoque;-
7238074;ONC29 RJ - Leste Fluminense;Projeto Oncoclinicas;83887627;White Knight;83887627;;27/08/2020;nexxto;Gateway; - ;Nao;83887627;43.0;-29.27906976744186;APROVADO;Em estoque;-
11571560;ONC68 - Kaplan POA Matriz;Projeto Oncoclinicas;83888106;White Knight;83888106;;19/01/2022;nexxto;Gateway; - ;Nao;83888106;63.0;-28.444444444444443;APROVADO;Em estoque;-
5607823;-;-;83887025;White Knight;83887025;;09/01/2020;nexxto;Gateway; - ;Nao;83887025;62.0;-26.983870967741936;APROVADO;Em estoque;-
7287220;BP Paulista;BP - A Beneficencia Portuguesa;83887527;White Knight;83887527;;01/09/2020;nexxto;Gateway;quimio 1 subsolo;Nao;83887527;41.0;-32.63414634146341;APROVADO;Em estoque;-
7238065;ONC35 BA - NOB Lauro de Freitas;Projeto Oncoclinicas;83887632;White Knight;83887632;;27/08/2020;nexxto;Gateway;Sala de Enfermagem;Nao;83887632;41.0;-30.75609756097561;APROVADO;Em estoque;-
6902157;ONC07 MG - Radiocare;Projeto Oncoclinicas;83887478;White Knight;83887478;;07/07/2020;nexxto;Gateway; - ;Nao;83887478;41.0;-24.78048780487805;APROVADO;Em estoque;-
9195882;-;-;83887809;White Knight;83887809;;04/05/2021;nexxto;Gateway; - ;Nao;83887809;44.0;-38.22727272727273;APROVADO;Em estoque;-
6902149;-;-;83887468;White Knight;83887468;;07/07/2020;nexxto;Gateway; - ;Nao;83887468;66.0;-25.045454545454547;APROVADO;Em estoque;-
5607841;-;-;83887020;White Knight;83887020;;09/01/2020;nexxto;Gateway; - ;Nao;83887020;65.0;-26.138461538461538;APROVADO;Em estoque;-
5607850;-;-;83887018;White Knight;83887018;;09/01/2020;nexxto;Gateway; - ;Nao;83887018;61.0;-37.540983606557376;APROVADO;Em estoque;-
6902370;ONC28 RJ - CTO CIT Copacabana;Projeto Oncoclinicas;83887456;White Knight;83887456;;07/07/2020;nexxto;Gateway; - ;Nao;83887456;66.0;-17.575757575757574;APROVADO;Em estoque;-
11571900;ONC51 - Clion RV;Projeto Oncoclinicas;83888194;White Knight;83888194;;19/01/2022;nexxto;Gateway; - ;Nao;83888194;62.0;-25.93548387096774;APROVADO;Em estoque;-
9138821;VT21 - HMS (Hospital Municipal de Salvador);-;83887857;White Knight;83887857;;29/04/2021;nexxto;Gateway; - ;Nao;83887857;63.0;-32.92063492063492;APROVADO;Em estoque;-
8737430;-;-;83887764;White Knight;83887764;;03/03/2021;nexxto;Gateway; - ;Nao;83887764;70.0;-41.714285714285715;APROVADO;Em estoque;-
11571876;-;-;83888138;White Knight;83888138;;19/01/2022;nexxto;Gateway; - ;Nao;83888138;42.0;-50.404761904761905;APROVADO;Em estoque;-
4198998;BRF - Serafina Correa;-;83886881;White Knight;83886881;;05/06/2019;nexxto;Gateway; - ;Nao;83886881;47.0;-38.4468085106383;APROVADO;Em estoque;-
6902398;ONC17 RS - CQO Praia de Belas;Projeto Oncoclinicas;83887461;White Knight;83887461;;07/07/2020;nexxto;Gateway; - ;Nao;83887461;76.0;-18.592105263157894;APROVADO;Em estoque;-
15094513;-;-;83888344;White Knight;83888344;;13/01/2023;nexxto;Gateway; - ;;83888344;60.0;-30.283333333333335;APROVADO;Em estoque;-
6902389;-;-;83887473;White Knight;83887473;;07/07/2020;nexxto;Gateway; - ;Nao;83887473;36.0;-43.5;APROVADO;Em estoque;-
6746747;-;-;83887279;White Knight;83887279;;16/06/2020;nexxto;Gateway; - ;Nao;83887279;66.0;-23.833333333333332;APROVADO;Em estoque;-
4199006;-;-;83886887;White Knight;83886887;;05/06/2019;nexxto;Gateway; - ;Nao;83886887;42.0;-39.714285714285715;APROVADO;Em estoque;-
8737447;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887770;White Knight;83887770;;03/03/2021;nexxto;Gateway; - ;Nao;83887770;67.0;-34.0;APROVADO;Em estoque;-
4199015;Oncoclinicas;-;83886835;White Knight;83886835;;05/06/2019;nexxto;Gateway; - ;Nao;83886835;51.0;-52.64705882352941;APROVADO;Em estoque;-
332333;Madrecor;-;83886545;White Knight;83886545;;29/08/2017;nexxto;Gateway; - ;Nao;83886545;37.0;-40.513513513513516;APROVADO;Em estoque;-
5608057;-;-;83887003;White Knight;83887003;;09/01/2020;nexxto;Gateway; - ;Nao;83887003;61.0;-26.278688524590162;APROVADO;Em estoque;-
6410829;ONC66 - CORP;Projeto Oncoclinicas;83887224;White Knight;83887224;;27/04/2020;nexxto;Gateway; - ;Nao;83887224;62.0;-24.14516129032258;APROVADO;Em estoque;-
4199024;-;-;83886833;White Knight;83886833;;05/06/2019;nexxto;Gateway; - ;Nao;83886833;38.0;-29.94736842105263;APROVADO;Em estoque;-
6902361;ONC15 PR - IHOC;Projeto Oncoclinicas;83887474;White Knight;83887474;;07/07/2020;nexxto;Gateway; - ;Nao;83887474;64.0;-17.90625;APROVADO;Em estoque;-
8737457;BP Mirante;BP - A Beneficencia Portuguesa;83887741;White Knight;83887741;;03/03/2021;nexxto;Gateway; - ;Nao;83887741;64.0;-37.3125;APROVADO;Em estoque;-
9138879;-;-;83887908;White Knight;83887908;;29/04/2021;nexxto;Gateway; - ;Nao;83887908;49.0;-31.46938775510204;APROVADO;Em estoque;-
6410838;-;-;83887234;White Knight;83887234;;27/04/2020;nexxto;Gateway; - ;Nao;83887234;51.0;-46.68627450980392;APROVADO;Em estoque;-
6902352;ONC22 DF - Alianca Matriz;Projeto Oncoclinicas;83887477;White Knight;83887477;;07/07/2020;nexxto;Gateway; - ;Nao;83887477;63.0;-17.11111111111111;APROVADO;Em estoque;-
11571852;-;-;83888140;White Knight;83888140;;19/01/2022;nexxto;Gateway; - ;Nao;83888140;48.0;-41.333333333333336;APROVADO;Em estoque;-
6410847;-;-;83887247;White Knight;83887247;;27/04/2020;nexxto;Gateway; - ;Nao;83887247;40.0;-29.05;APROVADO;Em estoque;-
5607956;-;-;83887008;White Knight;83887008;;09/01/2020;nexxto;Gateway; - ;Nao;83887008;42.0;-32.54761904761905;APROVADO;Em estoque;-
5607965;-;-;83887004;White Knight;83887004;;09/01/2020;nexxto;Gateway; - ;Nao;83887004;54.0;-29.185185185185187;APROVADO;Em estoque;-
8737481;-;-;83887797;White Knight;83887797;;03/03/2021;nexxto;Gateway; - ;Nao;83887797;59.0;-30.016949152542374;APROVADO;Em estoque;-
5607940;-;-;83887019;White Knight;83887019;;09/01/2020;nexxto;Gateway; - ;Nao;83887019;60.0;-29.016666666666666;APROVADO;Em estoque;-
6410805;-;-;83887269;White Knight;83887269;;27/04/2020;nexxto;Gateway; - ;Nao;83887269;66.0;-23.257575757575758;APROVADO;Em estoque;-
5607949;ONC77 - AIO Patio Capital;Projeto Oncoclinicas;83887011;White Knight;83887011;;09/01/2020;nexxto;Gateway; - ;Nao;83887011;71.0;-18.12676056338028;APROVADO;Em estoque;-
12464871;-;-;83887867;White Knight;83887867;;05/05/2022;nexxto;Gateway; - ;;83887867;;;REPROVADO;Em estoque;-
7287306;ONC39 PE - RT Recife;Projeto Oncoclinicas;83887553;White Knight;83887553;;01/09/2020;nexxto;Gateway; - ;Nao;83887553;37.0;-33.2972972972973;APROVADO;Em estoque;-
5607992;-;-;83887029;White Knight;83887029;;09/01/2020;nexxto;Gateway; - ;Nao;83887029;51.0;-30.313725490196077;APROVADO;Em estoque;-
5607974;-;-;83886999;White Knight;83886999;;09/01/2020;nexxto;Gateway; - ;Nao;83886999;71.0;-20.87323943661972;APROVADO;Em estoque;-
5607983;-;-;83887042;White Knight;83887042;;09/01/2020;nexxto;Gateway; - ;Nao;83887042;52.0;-35.19230769230769;APROVADO;Em estoque;-
7287534;ONC39 PE - RT Recife;Projeto Oncoclinicas;83887622;White Knight;83887622;;01/09/2020;nexxto;Gateway; - ;Nao;83887622;49.0;-33.51020408163265;APROVADO;Em estoque;-
5608146;-;-;83887000;White Knight;83887000;;09/01/2020;nexxto;Gateway; - ;Nao;83887000;56.99999999999999;-29.82456140350877;APROVADO;Em estoque;-
11571767;-;-;83888108;White Knight;83888108;;19/01/2022;nexxto;Gateway; - ;Nao;83888108;51.0;-27.92156862745098;APROVADO;Em estoque;-
332431;-;-;83886471;White Knight;83886471;;29/08/2017;nexxto;Gateway; - ;Nao;83886471;53.0;-33.698113207547166;APROVADO;Em estoque;-
9458202;-;-;83888034;White Knight;83888034;;07/06/2021;nexxto;Gateway; - ;Nao;83888034;68.0;-42.529411764705884;APROVADO;Em estoque;-
332425;-;-;83886557;White Knight;83886557;;29/08/2017;nexxto;Gateway; - ;Nao;83886557;41.0;-55.390243902439025;APROVADO;Em estoque;-
8737289;BP Mirante;BP - A Beneficencia Portuguesa;83887729;White Knight;83887729;;03/03/2021;nexxto;Gateway; - ;Nao;83887729;60.0;-32.93333333333333;APROVADO;Em estoque;-
9138692;-;-;83887895;White Knight;83887895;;29/04/2021;nexxto;Gateway; - ;Nao;83887895;51.0;-23.901960784313726;APROVADO;Em estoque;-
5608128;ONC31 RJ - RT Portugal;Projeto Oncoclinicas;83886995;White Knight;83886995;;09/01/2020;nexxto;Gateway; - ;Nao;83886995;59.0;-25.16949152542373;APROVADO;Em estoque;-
332445;Qualicorp - Sao Paulo (Plinio Barreto);-;83886547;White Knight;83886547;;29/08/2017;nexxto;Gateway; - ;Nao;83886547;63.0;-40.79365079365079;APROVADO;Em estoque;-
7287543;ONC36 BA - NOB Ondina;Projeto Oncoclinicas;83887504;White Knight;83887504;;01/09/2020;nexxto;Gateway; - ;Nao;83887504;51.0;-38.450980392156865;APROVADO;Em estoque;-
5608137;-;-;83887038;White Knight;83887038;;09/01/2020;nexxto;Gateway; - ;Nao;83887038;59.0;-35.220338983050844;APROVADO;Em estoque;-
11571728;-;-;83888059;White Knight;83888059;;19/01/2022;nexxto;Gateway; - ;Nao;83888059;43.0;-45.58139534883721;APROVADO;Em estoque;-
8737322;Hospital Regional Vale do Paraiba ;-;83887756;White Knight;83887756;;03/03/2021;nexxto;Gateway;almox dialise--;Nao;83887756;69.0;-31.08695652173913;APROVADO;Em estoque;-
9138736;-;-;83887913;White Knight;83887913;;29/04/2021;nexxto;Gateway; - ;Nao;83887913;51.0;-25.901960784313726;APROVADO;Em estoque;-
8737349;Hospital Regional Vale do Paraiba ;-;83887758;White Knight;83887758;;03/03/2021;nexxto;Gateway;Almoxarifado Soros--;Nao;83887758;61.0;-33.83606557377049;APROVADO;Em estoque;-
5608084;-;-;83887026;White Knight;83887026;;09/01/2020;nexxto;Gateway; - ;Nao;83887026;68.0;-23.279411764705884;APROVADO;Em estoque;-
5608091;-;-;83887049;White Knight;83887049;;09/01/2020;nexxto;Gateway; - ;Nao;83887049;53.0;-39.9811320754717;APROVADO;Em estoque;-
6746792;-;-;83887398;White Knight;83887398;;16/06/2020;nexxto;Gateway; - ;Nao;83887398;68.0;-23.647058823529413;APROVADO;Em estoque;-
11571813;-;-;83888136;White Knight;83888136;;19/01/2022;nexxto;Gateway; - ;Nao;83888136;61.0;-36.868852459016395;APROVADO;Em estoque;-
5608066;Hospital Regional Vale do Paraiba ;-;83886996;White Knight;83886996;;09/01/2020;nexxto;Gateway; - ;Nao;83886996;49.0;-57.714285714285715;APROVADO;Em estoque;-
5608075;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887043;White Knight;83887043;;09/01/2020;nexxto;Gateway;Instalado no Shaft de TI do almoxarifado.;Nao;83887043;63.0;-23.952380952380953;APROVADO;Em estoque;-
5608119;-;-;83887037;White Knight;83887037;;09/01/2020;nexxto;Gateway; - ;Nao;83887037;70.0;-25.97142857142857;APROVADO;Em estoque;-
6746756;-;-;83887408;White Knight;83887408;;16/06/2020;nexxto;Gateway; - ;Nao;83887408;77.0;-23.25974025974026;APROVADO;Em estoque;-
6746765;-;-;83887295;White Knight;83887295;;16/06/2020;nexxto;Gateway; - ;Nao;83887295;79.0;-23.037974683544302;APROVADO;Em estoque;-
6902406;-;-;83887471;White Knight;83887471;;07/07/2020;nexxto;Gateway; - ;Nao;83887471;68.0;-16.720588235294116;APROVADO;Em estoque;-
11571776;-;-;83888080;White Knight;83888080;;19/01/2022;nexxto;Gateway;Equipamento alocado para Felipe GUimaraes do comercial;Nao;83888080;60.0;-35.75;APROVADO;Em estoque;-
6746774;-;-;83887316;White Knight;83887316;;16/06/2020;nexxto;Gateway; - ;Nao;83887316;67.0;-18.83582089552239;APROVADO;Em estoque;-
5608100;-;-;83887014;White Knight;83887014;;09/01/2020;nexxto;Gateway; - ;Nao;83887014;61.0;-27.327868852459016;APROVADO;Em estoque;-
7287452;ONC40 PE - Multihemo Matriz;Projeto Oncoclinicas;83887522;White Knight;83887522;;01/09/2020;nexxto;Gateway; - ;Nao;83887522;44.0;-31.522727272727273;APROVADO;Em estoque;-
9138812;-;-;83887909;White Knight;83887909;;29/04/2021;nexxto;Gateway; - ;Nao;83887909;57.99999999999999;-23.46551724137931;APROVADO;Em estoque;-
6746783;-;-;83887354;White Knight;83887354;;16/06/2020;nexxto;Gateway; - ;Nao;83887354;69.0;-21.579710144927535;APROVADO;Em estoque;-
9138801;ONC52 - Clion LF;Projeto Oncoclinicas;83887868;White Knight;83887868;;29/04/2021;nexxto;Gateway; - ;Nao;83887868;39.0;-30.0;APROVADO;Em estoque;-
5608110;-;-;83887044;White Knight;83887044;;09/01/2020;nexxto;Gateway; - ;Nao;83887044;73.0;-21.013698630136986;APROVADO;Em estoque;-
332547;Banco de Sangue SJC;-;83886612;White Knight;83886612;;29/08/2017;nexxto;Gateway; - ;Nao;83886612;47.0;-40.297872340425535;APROVADO;Em estoque;-
9139077;-;-;83887848;White Knight;83887848;;29/04/2021;nexxto;Gateway; - ;Nao;83887848;54.0;-23.74074074074074;APROVADO;Em estoque;-
11572129;-;-;83888124;White Knight;83888124;;19/01/2022;nexxto;Gateway; - ;Nao;83888124;60.0;-35.35;APROVADO;Em estoque;-
5608308;-;-;83887002;White Knight;83887002;;09/01/2020;nexxto;Gateway; - ;Nao;83887002;50.0;-47.98;APROVADO;Em estoque;-
5608317;-;-;83886997;White Knight;83886997;;09/01/2020;nexxto;Gateway; - ;Nao;83886997;52.0;-46.96153846153846;APROVADO;Em estoque;-
